0.283571 	0.422355 	3.60222e-18 	8.22721
0.286927 	0.427354 	3.89251e-18 	8.22705
0.290283 	0.432352 	4.03766e-18 	8.22687
0.293639 	0.43735 	4.18964e-18 	8.22669
0.296995 	0.442348 	4.00773e-18 	8.22651
0.299336 	0.445836 	3.59902e-18 	8.22631
0.301014 	0.448335 	2.64141e-18 	8.22401
0.303706 	0.452345 	1.92602e-18 	8.22386
0.307062 	0.457343 	3.13516e-18 	8.22371
0.310418 	0.462342 	4.73104e-18 	8.22355
0.313774 	0.46734 	4.54885e-18 	8.22338
0.31713 	0.472338 	4.01545e-18 	8.22322
0.320486 	0.477336 	3.4768e-18 	8.22305
0.323842 	0.482335 	2.10557e-18 	8.2229
0.327197 	0.487333 	9.71203e-19 	8.22277
0.330553 	0.492331 	4.48637e-19 	8.22269
0.333909 	0.49733 	1.01868e-18 	8.22262
